,gender,SeniorCitizen,Partner,Dependents,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,MonthlyCharges,Churn,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_scaled,Charges_scaled
4913,1,0,0,1,0,1,1,2,1,1,1,0,42.3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.625,0.21024117239787676
4914,1,0,1,1,1,2,1,1,1,1,0,0,115.15,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1.0,0.9613027925225018
4915,0,1,0,1,1,2,1,1,1,1,1,1,110.8,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.4861111111111111,0.4405146549734595
4916,1,0,1,0,1,2,2,1,2,2,1,1,89.7,0,0,0,1,0,0,1,1,0,0,0,0,2,0,1.0,0.7581525501961689
4917,0,0,0,1,1,2,2,2,1,2,1,1,99.65,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0.1111111111111111,0.09251096238172168
4918,0,0,0,1,1,1,2,2,2,2,1,1,64.75,1,1,0,0,0,0,1,0,0,1,0,0,2,0,0.5138888888888888,0.2684514193399492
4919,0,0,0,1,1,2,2,1,1,1,1,1,104.55,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.29166666666666663,0.2562427879067621
4920,0,0,1,1,1,1,2,2,1,1,0,1,80.45,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.986111111111111,0.6512174013385645
4921,1,0,0,1,1,1,1,2,1,2,1,0,67.45,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0.5555555555555556,0.31297022847911377
4922,1,0,0,1,1,1,1,2,2,1,1,0,62.25,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0.1388888888888889,0.06856104315716595
4923,0,1,1,1,1,2,2,1,1,2,1,0,88.4,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.3472222222222222,0.2506750519270713
4924,0,0,1,0,1,1,1,2,2,1,1,1,74.7,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.5694444444444444,0.36566466651280866
4925,1,1,0,1,1,2,2,2,1,2,1,1,95.9,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0.2638888888888889,0.20298869143780293
4926,0,1,1,1,1,2,1,2,2,2,1,1,95.1,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0.3194444444444444,0.26624163397184397
4927,1,0,1,1,1,2,2,2,1,1,0,0,107.95,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0.7916666666666666,0.6867124394184169
4928,0,0,1,1,1,2,2,2,2,2,1,1,84.05,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0.027777777777777776,0.013299099930763905
4929,0,0,0,1,1,1,1,2,1,1,0,0,79.6,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.9722222222222222,0.6428167551350104
4930,1,0,0,1,1,2,2,2,2,2,1,1,88.35,1,1,0,0,0,0,1,0,0,1,0,0,2,0,0.013888888888888888,0.008025617355181168
4931,1,0,1,1,1,2,1,1,1,1,1,1,109.5,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0.9722222222222222,0.8672801753981075
4932,0,0,1,1,1,2,1,1,1,1,0,1,97.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1.0,0.8176090468497577
4933,1,1,0,1,1,2,2,1,1,2,1,0,105.95,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.3472222222222222,0.30422917147472883
4934,1,0,0,1,1,2,2,2,1,1,1,1,104.05,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.3194444444444444,0.28286406646665124
4935,1,0,0,1,1,0,0,0,0,0,0,1,19.55,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.9027777777777777,0.13845488114470345
4936,1,0,0,0,1,0,0,0,0,0,1,0,20.8,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.3472222222222222,0.0509346872836372
4937,0,1,1,1,1,2,2,2,1,1,1,1,83.05,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0.20833333333333331,0.14303023309485347
4938,1,1,1,1,0,1,2,1,1,2,1,1,53.95,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0.5694444444444444,0.25347334410339256
4939,0,0,0,1,1,1,2,2,2,2,1,1,54.65,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0.013888888888888888,0.004136856681283175
4940,1,0,0,1,1,1,1,2,2,1,1,1,70.95,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.6666666666666666,0.4166166628202169
4941,1,0,1,0,1,1,2,2,2,1,1,0,61.45,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0.05555555555555555,0.024319178398338335
4942,1,0,0,1,1,0,0,0,0,0,1,1,19.65,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.2361111111111111,0.03839718439879991
4943,0,1,0,1,1,2,2,1,1,2,1,1,104.75,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0.5833333333333333,0.49672859450726975
4944,1,0,1,0,0,1,1,2,2,2,1,1,39.2,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0.6805555555555555,0.20994114931917843
4945,1,0,0,1,1,0,0,0,0,0,0,0,19.6,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.29166666666666663,0.04288022155550427
4946,1,0,1,0,1,2,1,2,1,1,0,1,110.6,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0.8333333333333333,0.7579102238633741
4947,1,0,0,1,1,0,0,0,0,0,0,1,24.45,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.8055555555555555,0.1724901915531964
4948,1,0,0,1,1,0,0,0,0,0,0,0,20.45,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.4305555555555555,0.07151511654742672
4949,0,0,1,1,1,2,2,2,2,1,1,0,101.15,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.8472222222222222,0.7344911147011308
4950,1,0,1,0,1,2,2,2,1,2,1,0,90.25,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0.8888888888888888,0.6473978767597507
4951,0,0,1,0,0,1,2,1,1,1,0,1,61.45,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0.8472222222222222,0.43068889914608816
4952,1,0,1,1,1,1,1,1,1,1,0,0,70.9,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.9305555555555555,0.5375375028848374
4953,1,0,1,1,1,0,0,0,0,0,0,0,25.7,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0.7638888888888888,0.16441841680129243
4954,0,0,1,1,1,0,0,0,0,0,1,1,20.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.2777777777777778,0.04588622201707824
4955,1,0,0,1,1,2,1,2,1,2,1,1,79.5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.15277777777777776,0.08964343411031618
4956,0,0,1,0,1,2,1,1,1,1,0,1,116.8,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1.0,0.9736845141933995
4957,0,0,1,0,1,1,1,2,1,1,0,1,84.5,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0.7916666666666666,0.5569582275559658
4958,1,1,0,1,0,1,2,1,1,2,1,1,44.05,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.9722222222222222,0.34535541195476577
4959,0,0,0,1,1,2,1,1,2,1,0,0,110.25,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.9444444444444444,0.8378202169397646
4960,1,0,0,1,1,2,1,2,2,2,1,1,84.6,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0.013888888888888888,0.007592891760904685
4961,1,0,1,1,1,2,2,1,2,2,1,1,78.9,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0.6527777777777778,0.41905723517193627
4962,0,0,0,1,1,1,1,2,2,2,1,1,64.65,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0.20833333333333331,0.11259519963074083
4963,0,0,1,0,1,0,0,0,0,0,1,1,20.35,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.9583333333333333,0.16430302330948537
4964,0,0,0,1,1,1,1,1,2,2,1,0,55.35,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.041666666666666664,0.016893607200553887
4965,0,0,1,0,1,0,0,0,0,0,1,0,19.45,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0.013888888888888888,7.500576967459007e-05
4966,1,0,0,1,1,2,1,2,2,1,0,1,88.95,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0.4583333333333333,0.34720170782367876
4967,1,0,1,0,1,1,1,1,2,2,0,0,69.7,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.736111111111111,0.42317678282944843
4968,0,1,0,1,1,2,2,2,2,2,1,0,80.7,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0.2777777777777778,0.18409877682898687
4969,1,1,0,1,1,2,2,2,2,2,1,1,93.55,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0.013888888888888888,0.008625663512577892
4970,1,0,0,1,1,2,1,2,1,2,1,1,98.9,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0.1388888888888889,0.12071890145395801
4971,0,0,0,1,1,0,0,0,0,0,1,0,19.9,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.4444444444444444,0.06724555735056542
4972,1,1,0,1,1,2,2,2,1,2,1,1,101.05,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0.7777777777777777,0.6433417955227325
4973,0,0,1,1,1,0,0,0,0,0,0,0,19.1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.986111111111111,0.1562024001846296
4974,0,1,1,1,1,2,2,2,2,2,1,1,70.15,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.18055555555555555,0.1036175859681514
4975,0,0,0,1,1,0,0,0,0,0,1,0,20.1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.027777777777777776,0.002423263327948303
4976,1,0,0,1,1,2,2,2,1,1,1,1,95.65,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.2361111111111111,0.18707592891760905
4977,1,0,0,1,1,1,1,2,1,2,1,1,55.1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.027777777777777776,0.010910454650357719
4978,0,0,1,1,1,2,2,1,1,2,1,1,101.35,0,0,0,1,0,0,1,0,0,1,0,0,2,0,1.0,0.8428744518809139
4979,1,0,0,1,0,1,1,2,2,1,1,0,54.55,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.3611111111111111,0.15509462266328178
4980,1,0,1,0,1,0,0,0,0,0,1,1,25.9,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0.06944444444444445,0.013408723747980616
4981,1,0,0,1,1,2,2,2,1,2,1,1,100.95,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0.041666666666666664,0.03590468497576737
4982,0,0,0,1,1,2,2,2,1,2,1,1,80.7,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0.3611111111111111,0.25088852988691435
4983,0,0,1,0,1,1,1,1,2,1,1,0,65.5,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.8194444444444444,0.4364758827602123
4984,0,0,1,0,1,1,2,1,2,2,1,0,49.85,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.375,0.15201361643203326
4985,1,0,1,1,1,2,1,1,1,1,1,1,103.05,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0.7916666666666666,0.6816235864297253
4986,0,0,0,1,1,1,2,2,2,2,1,1,44.1,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.013888888888888888,0.0029194553427186708
4987,0,0,0,1,1,0,0,0,0,0,1,1,19.8,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0.5138888888888888,0.07803484883452573
4988,0,0,0,1,1,1,1,2,2,2,1,1,49.45,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0.08333333333333333,0.03413339487652897
4989,1,0,0,1,1,2,2,2,2,1,1,1,75.9,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.25,0.15627163627971383
4990,1,0,1,0,1,2,2,2,2,1,1,1,100.95,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0.2638888888888889,0.21425686591276252
4991,0,0,1,0,1,1,1,2,2,2,0,1,75.5,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0.9305555555555555,0.601275098084468
4992,1,1,1,1,1,2,2,2,2,2,1,0,71.55,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.4722222222222222,0.27793099469189936
4993,0,0,0,1,1,1,1,2,2,2,1,1,48.8,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0.3055555555555555,0.1195245788137549
4994,1,0,0,1,1,2,1,2,1,2,1,0,91.25,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0.7222222222222222,0.5445995845834295
4995,1,0,1,1,0,1,2,2,1,1,1,1,54.05,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0.7777777777777777,0.3393722594045696
4996,1,1,0,1,1,2,2,2,2,2,1,1,95.45,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0.25,0.20006346642049389
4997,1,1,1,0,1,2,1,2,1,2,1,1,104.55,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0.7777777777777777,0.6664954996538195
4998,1,0,0,1,1,2,2,2,1,1,1,1,90.4,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0.05555555555555555,0.03898569120701593
4999,0,0,1,1,1,2,1,1,1,1,1,1,115.0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0.8888888888888888,0.8512981767828294
5000,1,0,1,1,1,1,2,1,1,2,0,0,80.9,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.8472222222222222,0.5670090006923609
5001,0,1,1,1,1,2,1,1,1,1,0,1,99.4,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0.986111111111111,0.8250000000000001
5002,1,0,0,1,1,2,2,2,2,2,1,1,69.8,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0.027777777777777776,0.013374105700438493
5003,1,1,0,1,1,2,2,2,1,1,1,0,102.1,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0.8888888888888888,0.7695938149088392
5004,1,0,0,1,1,2,1,2,1,1,1,1,108.45,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.625,0.5707246711285483
5005,1,0,0,1,1,0,0,0,0,0,1,0,23.75,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.25,0.04681513962612509
5006,1,0,1,0,1,0,0,0,0,0,1,1,25.7,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.9166666666666666,0.19567851373182554
5007,1,0,0,1,0,1,1,1,2,1,0,1,40.55,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.5138888888888888,0.15832564043387953
5008,1,0,0,0,1,0,0,0,0,0,0,0,25.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.5416666666666666,0.11372605585045005
5009,1,0,0,1,1,2,2,2,2,2,1,1,84.8,1,0,0,1,1,0,0,0,0,1,0,0,2,0,0.3472222222222222,0.23363143318716825
5010,1,0,1,1,1,2,2,2,1,2,1,1,87.0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0.3055555555555555,0.2113835679667667
5011,1,0,1,1,1,0,0,0,0,0,1,0,19.6,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.1388888888888889,0.01969189937687514
5012,0,0,1,1,1,0,0,0,0,0,1,0,20.35,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.2777777777777778,0.04319755365797369
5013,1,1,1,1,1,1,2,2,1,1,1,1,64.4,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0.1111111111111111,0.06495499653819525
5014,0,0,1,1,1,1,2,2,2,2,1,1,52.15,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.6805555555555555,0.2959785368105239
5015,0,1,1,1,1,2,2,1,1,1,0,1,105.85,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.9027777777777777,0.7739095315024233
5016,1,1,0,1,1,1,2,2,2,2,1,0,45.2,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0.013888888888888888,0.0030463881837064395
5017,1,0,1,1,1,2,2,2,1,2,1,1,94.45,1,1,0,0,0,0,1,0,0,1,0,0,2,0,0.06944444444444445,0.05530810062312486
5018,0,1,1,1,1,2,1,1,1,1,0,1,96.6,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1.0,0.7856796676667436
5019,0,0,1,1,1,2,2,1,1,1,0,1,110.15,0,0,0,1,0,0,1,0,0,1,0,0,2,0,1.0,0.9208400646203555
5020,0,0,0,1,1,2,2,1,1,2,1,1,100.3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.736111111111111,0.5979690745441957
5021,1,0,0,1,1,2,2,2,2,2,1,0,75.3,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.29166666666666663,0.17907915993537965
5022,0,1,1,0,1,2,2,1,1,1,1,1,107.9,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0.9722222222222222,0.8604950380798524
5023,0,0,1,0,1,2,1,2,1,2,1,1,103.7,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.4583333333333333,0.3978998384491115
5024,0,0,0,1,1,2,2,2,2,2,1,0,75.6,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0.3194444444444444,0.2007615970459266
5025,1,0,1,0,1,1,1,2,2,1,0,0,54.65,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.625,0.29251096238172164
5026,0,0,1,0,1,0,0,0,0,0,1,0,19.65,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.4861111111111111,0.07962150934687284
5027,1,0,0,1,1,0,0,0,0,0,1,0,20.25,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0.2222222222222222,0.035616201246249715
5028,0,0,1,1,1,2,1,1,1,1,0,0,106.65,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0.6805555555555555,0.594916916685899
5029,1,0,0,1,1,0,0,0,0,0,1,1,19.3,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0.013888888888888888,5.769674590353109e-05
5030,1,0,1,1,1,1,1,1,1,1,0,1,80.8,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.8472222222222222,0.558741057004385
5031,1,1,1,0,1,0,0,0,0,0,1,0,19.5,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.9444444444444444,0.13555850450034618
5032,1,0,0,1,1,0,0,0,0,0,1,1,19.75,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.013888888888888888,0.0001096238172167089
5033,0,0,0,1,0,1,1,2,1,2,0,0,53.6,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0.8333333333333333,0.37136510500807757
5034,1,0,1,0,1,0,0,0,0,0,0,0,25.55,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.736111111111111,0.1520078467574429
5035,0,1,0,1,1,2,2,2,1,1,1,1,103.3,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0.38888888888888884,0.3313927994461112
5036,0,0,0,1,1,2,2,2,2,2,1,0,69.65,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.027777777777777776,0.014579967689822296
5037,0,1,0,1,1,2,2,2,2,2,1,1,70.2,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0.013888888888888888,0.0059312254788829915
5038,0,0,0,1,1,2,2,2,2,2,1,0,72.65,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0.2222222222222222,0.13564504961920149
5039,0,0,1,0,1,0,0,0,0,0,0,0,20.1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1.0,0.16640318486037387
5040,0,0,0,1,1,1,1,1,2,2,1,0,55.15,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.08333333333333333,0.03509116085852758
5041,1,0,0,1,1,2,2,1,1,1,1,1,107.95,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0.041666666666666664,0.03459496884375722
5042,1,0,1,0,1,2,2,1,1,2,1,1,90.4,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0.6805555555555555,0.5164839603046387
5043,0,0,0,1,1,1,2,2,1,2,1,1,50.45,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.013888888888888888,0.003652204015693515
5044,1,0,1,1,1,2,1,1,2,2,1,1,94.4,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0.6944444444444444,0.5649780752365566
5045,0,1,1,0,0,1,2,2,2,1,1,1,29.3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.16666666666666666,0.03889914608816063
5046,1,1,1,1,1,2,2,2,2,2,1,1,80.3,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0.4444444444444444,0.28435841218555274
5047,1,0,1,0,1,2,1,1,1,2,0,1,103.25,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.9444444444444444,0.8141703207939072
5048,1,0,0,1,1,0,0,0,0,0,1,0,20.8,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.013888888888888888,0.00023078698361412393
5049,1,0,0,1,0,1,2,1,2,1,1,0,36.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.5555555555555556,0.1574082621740134
5050,1,0,0,1,1,1,2,1,2,2,1,1,51.35,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0.06944444444444445,0.02809831525501962
5051,1,0,1,1,1,1,1,1,1,1,0,0,78.85,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1.0,0.662860604661897
5052,0,0,0,1,1,2,2,2,1,2,1,1,85.45,1,1,0,0,0,0,1,1,0,0,0,0,2,0,0.013888888888888888,0.007690976228940689
5053,0,0,1,1,1,2,1,1,2,1,0,1,109.1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.8055555555555555,0.7356162012462497
5054,0,0,0,1,1,0,0,0,0,0,1,0,24.6,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0.3333333333333333,0.06767251327025156
5055,0,1,1,1,1,2,2,2,2,1,1,1,83.9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0.041666666666666664,0.028686822063235633
5056,0,0,1,0,1,0,0,0,0,0,0,0,20.3,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.861111111111111,0.14739787675975077
5057,1,0,1,0,1,2,2,1,1,1,0,0,110.9,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1.0,0.9120643895684284
5058,0,1,1,1,1,2,2,2,2,2,1,1,71.05,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.6944444444444444,0.395343872605585
5059,1,0,1,0,1,0,0,0,0,0,0,0,20.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.9166666666666666,0.15640433879529195
5060,1,0,1,0,1,2,2,2,1,2,1,1,81.2,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0.5555555555555556,0.3777405954304177
5061,1,0,1,1,1,1,2,1,2,1,1,0,70.75,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.5555555555555556,0.33498153704131084
5062,1,0,1,0,1,2,2,1,1,1,0,0,103.15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.9305555555555555,0.7935264251096238
5063,0,1,0,1,1,2,2,1,1,2,1,0,104.75,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0.7777777777777777,0.6718843757212094
5064,0,0,1,0,1,0,0,0,0,0,0,0,20.2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.8888888888888888,0.14527463651050082
5065,1,1,0,1,1,2,2,2,2,2,1,1,84.35,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0.2777777777777778,0.199215324255712
5066,1,1,1,1,1,2,2,1,1,1,0,1,95.5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0.986111111111111,0.7717920609277636
5067,1,0,1,0,1,1,1,1,1,2,1,1,74.55,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.5694444444444444,0.3467285945072698
5068,1,0,1,0,0,1,1,2,1,1,0,0,48.9,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1.0,0.40482344795753517
5069,1,0,1,0,0,1,2,1,1,2,1,0,46.4,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.25,0.09157627509808447
5070,1,1,1,1,1,1,1,1,2,1,1,1,71.0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0.986111111111111,0.5761943226402031
5071,1,0,1,1,1,1,1,1,1,1,0,0,65.65,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.6388888888888888,0.34945188091391644
5072,0,0,1,0,1,0,0,0,0,0,0,0,20.25,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.6388888888888888,0.10057119778444497
5073,1,0,0,1,1,1,2,1,2,1,1,1,54.65,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.7916666666666666,0.3595545811216247
5074,0,0,0,1,1,1,2,1,1,2,0,1,80.65,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0.9444444444444444,0.6129009923840295
5075,0,0,0,1,0,1,2,2,2,2,1,1,25.15,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.013888888888888888,0.0007327486729748439
5076,1,0,1,1,1,0,0,0,0,0,0,0,20.4,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.5277777777777778,0.0836256635125779
5077,0,1,1,1,1,2,2,2,1,2,1,0,79.3,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.4444444444444444,0.29439187629817676
5078,0,0,1,1,1,1,2,2,2,2,1,1,45.0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0.027777777777777776,0.008187168243711056
5079,1,0,0,1,1,2,2,2,2,2,1,0,70.15,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.1388888888888889,0.0827025155781214
5080,0,0,1,1,1,0,0,0,0,0,0,0,19.4,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1.0,0.1705111931687053
5081,0,0,1,0,1,2,2,1,1,1,0,1,110.8,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.9027777777777777,0.8339603046388183
5082,1,0,0,1,1,2,2,2,2,2,1,1,84.1,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0.29166666666666663,0.19832102469420726
5083,0,0,1,1,1,0,0,0,0,0,0,0,19.65,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.9305555555555555,0.15190399261481655
5084,0,0,0,1,1,1,2,2,2,1,1,1,75.85,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.16666666666666666,0.09642857142857145
5085,0,1,0,1,1,2,1,1,2,2,1,1,102.8,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.3472222222222222,0.30480036925917375
5086,0,1,0,1,1,2,2,2,2,2,1,0,85.2,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0.1111111111111111,0.07811562427879068
5087,1,0,0,1,1,0,0,0,0,0,1,0,19.45,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0.013888888888888888,7.500576967459007e-05
5088,0,0,1,0,1,1,2,1,2,1,0,1,79.4,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.9027777777777777,0.5830948534502653
5089,0,1,0,1,1,1,1,1,2,2,1,0,54.85,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.027777777777777776,0.009854604200323101
5090,0,0,1,0,0,1,1,1,2,1,0,0,48.7,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0.861111111111111,0.34499769213016385
5091,1,0,0,1,1,2,2,2,2,2,1,1,84.9,1,0,0,1,1,0,0,0,0,1,0,0,2,0,0.5,0.35176552042464804
